index,type_l,ville,arr,n_pieces,n_chambres,surface_m2,prix,prix_m2
5781,appartement,Lyon,8,3.0,0.0,62.42,380000.0,6087.0
5782,appartement,Lyon,8,3.0,2.0,69.0,200000.0,2898.0
5783,appartement,Lyon,6,3.0,2.0,90.0,520000.0,5777.0
5784,appartement,Lyon,7,4.0,2.0,66.0,340000.0,5151.0
5785,appartement,Lyon,6,6.0,4.0,280.1,2150000.0,7675.0
5786,appartement,Lyon,8,4.0,0.0,77.6,435000.0,5605.0
5787,appartement,Lyon,3,6.0,4.0,157.0,995000.0,6337.0
5788,appartement,Lyon,1,3.0,2.0,79.0,413400.0,5232.0
5789,appartement,Lyon,3,4.0,3.0,167.85,790000.0,4706.0
5790,appartement,Lyon,8,4.0,0.0,77.6,445000.0,5734.0
5791,appartement,Lyon,4,2.0,1.0,83.0,420000.0,5060.0
5792,appartement,Lyon,8,4.0,3.0,85.0,349000.0,4105.0
5793,appartement,Lyon,5,3.0,2.0,60.0,195000.0,3250.0
5794,appartement,Lyon,6,5.0,4.0,120.0,890000.0,7416.0
5795,appartement,Lyon,3,2.0,1.0,24.0,155000.0,6458.0
5796,appartement,Lyon,5,4.0,3.0,150.0,743600.0,4957.0
5797,appartement,Lyon,3,3.0,2.0,65.0,348994.0,5369.0
5798,appartement,Lyon,6,3.0,2.0,76.82,395000.0,5141.0
5799,appartement,Lyon,8,4.0,0.0,82.99,475000.0,5723.0
5800,appartement,Lyon,9,1.0,0.0,24.92,63900.0,2564.0
5801,appartement,Lyon,5,6.0,4.0,119.0,388000.0,3260.0
5802,appartement,Lyon,2,4.0,2.0,63.0,427000.0,6777.0
5803,appartement,Lyon,6,3.0,2.0,114.31,690000.0,6036.0
5804,appartement,Lyon,8,4.0,0.0,77.6,440000.0,5670.0
5805,appartement,Lyon,8,3.0,2.0,59.69,269000.0,4506.0
5806,appartement,Lyon,8,5.0,4.0,105.0,669000.0,6371.0
5807,appartement,Lyon,1,3.0,2.0,85.0,270000.0,3176.0
5808,appartement,Lyon,6,7.0,3.0,225.1,1190000.0,5286.0
5809,appartement,Lyon,8,4.0,0.0,82.99,470000.0,5663.0
5810,appartement,Lyon,6,3.0,2.0,67.27,456000.0,6778.0
5811,appartement,Lyon,3,5.0,4.0,104.62,832000.0,7952.0
5812,appartement,Lyon,8,4.0,3.0,111.0,490000.0,4414.0
5813,appartement,Lyon,4,5.0,4.0,148.98,595000.0,3993.0
5814,appartement,Lyon,8,4.0,0.0,82.99,475000.0,5723.0
5815,appartement,Lyon,3,4.0,3.0,81.69,499000.0,6108.0
5816,appartement,Lyon,9,3.0,2.0,68.61,299000.0,4357.0
5818,appartement,Lyon,2,4.0,3.0,108.03,878000.0,8127.0
5819,appartement,Lyon,7,5.0,0.0,110.9,864000.0,7790.0
5820,appartement,Lyon,1,4.0,0.0,85.0,720000.0,8470.0
5821,appartement,Lyon,5,4.0,2.0,83.0,229800.0,2768.0
5822,appartement,Lyon,8,2.0,1.0,46.0,181050.0,3935.0
5823,appartement,Lyon,1,4.0,3.0,100.0,598000.0,5980.0
5824,appartement,Lyon,5,3.0,2.0,68.0,329160.0,4840.0
5825,appartement,Lyon,8,5.0,4.0,152.0,750000.0,4934.0
5826,appartement,Lyon,7,1.0,0.0,18.0,70780.0,3932.0
5827,appartement,Lyon,6,2.0,1.0,73.0,495000.0,6780.0
5828,appartement,Lyon,3,1.0,0.0,25.0,198000.0,7920.0
5829,appartement,Lyon,3,3.0,2.0,65.0,289000.0,4446.0
5830,appartement,Lyon,8,3.0,2.0,69.0,285000.0,4130.0
5831,appartement,Lyon,8,1.0,0.0,25.5,155000.0,6078.0
5832,appartement,Lyon,3,5.0,4.0,151.28,950000.0,6279.0
5833,appartement,Lyon,7,1.0,0.0,35.4,239000.0,6751.0
5835,appartement,Lyon,4,3.0,2.0,50.67,250000.0,4933.0
5836,appartement,Lyon,1,3.0,2.0,79.0,413400.0,5232.0
5837,appartement,Lyon,6,3.0,2.0,126.9,1095000.0,8628.0
5838,appartement,Lyon,7,3.0,0.0,65.0,404000.0,6215.0
5839,appartement,Lyon,5,5.0,4.0,191.0,1500000.0,7853.0
5840,appartement,Lyon,3,5.0,4.0,125.0,550000.0,4400.0
5841,appartement,Lyon,7,5.0,3.0,104.0,585000.0,5625.0
5842,appartement,Lyon,6,3.0,2.0,67.63,460000.0,6801.0
5843,appartement,Lyon,7,3.0,0.0,69.7,409000.0,5868.0
5844,appartement,Lyon,2,5.0,3.0,114.67,880000.0,7674.0
5845,appartement,Lyon,7,4.0,2.0,109.0,500000.0,4587.0
5846,appartement,Lyon,7,1.0,1.0,27.2,165000.0,6066.0
5847,appartement,Lyon,1,5.0,3.0,141.7,810000.0,5716.0
5848,appartement,Lyon,7,1.0,0.0,35.4,259000.0,7316.0
5849,appartement,Lyon,9,3.0,2.0,69.0,360000.0,5217.0
5850,appartement,Lyon,6,3.0,2.0,67.0,405000.0,6044.0
5852,appartement,Lyon,5,4.0,3.0,89.6,607000.0,6774.0
5854,appartement,Lyon,8,2.0,1.0,44.0,220000.0,5000.0
5855,appartement,Lyon,9,3.0,2.0,72.0,349000.0,4847.0
5856,appartement,Lyon,8,1.0,0.0,20.45,168000.0,8215.0
5858,appartement,Lyon,1,2.0,1.0,64.26,480000.0,7469.0
5859,appartement,Lyon,7,4.0,0.0,81.8,514000.0,6283.0
5860,appartement,Lyon,3,4.0,2.0,89.0,475000.0,5337.0
5861,appartement,Lyon,5,5.0,3.0,117.0,462000.0,3948.0
5862,appartement,Lyon,8,4.0,3.0,79.28,228000.0,2875.0
5863,appartement,Lyon,2,8.0,4.0,304.01,2290000.0,7532.0
5864,appartement,Lyon,7,4.0,0.0,95.0,584000.0,6147.0
5865,appartement,Lyon,4,3.0,2.0,52.0,379000.0,7288.0
5867,appartement,Lyon,8,3.0,2.0,73.0,250000.0,3424.0
5868,appartement,Lyon,3,2.0,1.0,55.78,495000.0,8874.0
5869,appartement,Lyon,7,2.0,0.0,45.8,324000.0,7074.0
5870,appartement,Lyon,1,2.0,1.0,45.9,278000.0,6056.0
5872,appartement,Lyon,6,1.0,0.0,21.3,170000.0,7981.0
5873,appartement,Lyon,1,4.0,3.0,120.66,770000.0,6381.0
5874,appartement,Lyon,7,3.0,0.0,64.0,409000.0,6390.0
5875,appartement,Lyon,1,2.0,1.0,64.06,440000.0,6868.0
5876,appartement,Lyon,2,3.0,2.0,69.4,556400.0,8017.0
5878,appartement,Lyon,4,3.0,1.0,67.17,290000.0,4317.0
5879,appartement,Lyon,7,2.0,0.0,48.7,334000.0,6858.0
5880,appartement,Lyon,1,4.0,3.0,119.0,540000.0,4537.0
5882,appartement,Lyon,8,5.0,4.0,104.0,649000.0,6240.0
5883,appartement,Lyon,6,2.0,1.0,92.0,550000.0,5978.0
5884,appartement,Lyon,3,4.0,3.0,88.0,299000.0,3397.0
5885,appartement,Lyon,7,3.0,2.0,70.8,334000.0,4717.0
5886,appartement,Lyon,6,5.0,4.0,109.0,1150000.0,10550.0
5887,appartement,Lyon,3,4.0,0.0,85.0,689000.0,8105.0
5888,appartement,Lyon,7,2.0,0.0,48.7,324000.0,6652.0
5890,appartement,Lyon,6,4.0,3.0,72.0,350000.0,4861.0
5891,appartement,Lyon,1,3.0,2.0,80.0,505000.0,6312.0
5892,appartement,Lyon,3,5.0,0.0,111.0,867000.0,7810.0
5893,appartement,Lyon,7,1.0,0.0,35.4,249000.0,7033.0
5894,appartement,Lyon,7,4.0,3.0,126.0,495000.0,3928.0
5895,appartement,Lyon,6,4.0,3.0,113.0,750000.0,6637.0
5897,appartement,Lyon,3,1.0,0.0,34.0,322000.0,9470.0
5898,appartement,Lyon,7,5.0,0.0,81.3,504000.0,6199.0
5899,appartement,Lyon,1,3.0,2.0,85.0,370000.0,4352.0
5900,appartement,Lyon,2,3.0,2.0,102.0,280000.0,2745.0
5901,appartement,Lyon,2,4.0,3.0,143.0,640000.0,4475.0
5902,appartement,Lyon,7,2.0,0.0,44.28,337000.0,7610.0
5903,appartement,Lyon,7,4.0,0.0,95.0,574000.0,6042.0
5904,appartement,Lyon,4,2.0,0.0,48.9,412000.0,8425.0
5905,appartement,Lyon,9,4.0,2.0,86.18,350000.0,4061.0
5906,appartement,Lyon,8,5.0,4.0,92.0,239900.0,2607.0
5907,appartement,Lyon,4,3.0,0.0,68.3,561000.0,8213.0
5908,appartement,Lyon,7,3.0,0.0,65.0,394000.0,6061.0
5909,appartement,Lyon,6,5.0,3.0,110.85,695000.0,6269.0
5910,appartement,Lyon,6,5.0,4.0,200.0,1190000.0,5950.0
5916,appartement,Lyon,3,5.0,4.0,125.0,1000000.0,8000.0
5917,appartement,Lyon,3,5.0,4.0,175.0,1866000.0,10662.0
5918,appartement,Lyon,7,4.0,0.0,85.5,559000.0,6538.0
5919,appartement,Lyon,7,3.0,0.0,65.0,384000.0,5907.0
5920,appartement,Lyon,6,5.0,4.0,150.0,900000.0,6000.0
5921,appartement,Lyon,8,3.0,2.0,54.0,169500.0,3138.0
5922,appartement,Lyon,8,4.0,3.0,80.0,223000.0,2787.0
5923,appartement,Lyon,7,3.0,0.0,69.5,482000.0,6935.0
5924,appartement,Lyon,7,2.0,0.0,45.8,314000.0,6855.0
5925,appartement,Lyon,1,3.0,0.0,81.0,613000.0,7567.0
5927,appartement,Lyon,5,4.0,3.0,90.7,429000.0,4729.0
5928,appartement,Lyon,7,5.0,0.0,114.5,850000.0,7423.0
5929,appartement,Lyon,7,3.0,0.0,64.0,399000.0,6234.0
5930,appartement,Lyon,8,4.0,4.0,118.6,460000.0,3878.0
5931,appartement,Lyon,1,1.0,0.0,20.0,189000.0,9450.0
5932,appartement,Lyon,7,2.0,0.0,49.5,349000.0,7050.0
5933,appartement,Lyon,7,5.0,0.0,81.3,494000.0,6076.0
5934,appartement,Lyon,7,3.0,0.0,61.0,421000.0,6901.0
5935,appartement,Lyon,7,2.0,1.0,43.0,189000.0,4395.0
5936,appartement,Lyon,2,3.0,0.0,68.18,380000.0,5573.0
5938,appartement,Lyon,4,2.0,1.0,19.18,134375.0,7005.0
5939,appartement,Lyon,8,4.0,3.0,87.0,430000.0,4942.0
5940,appartement,Lyon,8,3.0,2.0,53.0,190000.0,3584.0
5941,appartement,Lyon,7,3.0,2.0,71.0,380000.0,5352.0
5942,appartement,Lyon,2,3.0,2.0,54.0,299999.0,5555.0
5943,appartement,Lyon,9,1.0,0.0,23.66,60691.0,2565.0
5944,appartement,Lyon,1,3.0,2.0,85.0,270000.0,3176.0
5945,appartement,Lyon,5,4.0,3.0,63.65,195000.0,3063.0
5946,appartement,Lyon,7,3.0,0.0,66.0,452000.0,6848.0
5947,appartement,Lyon,2,4.0,0.0,87.6,520000.0,5936.0
5948,appartement,Lyon,2,4.0,3.0,84.0,475000.0,5654.0
5949,appartement,Lyon,6,4.0,3.0,98.18,575000.0,5856.0
5950,appartement,Lyon,7,6.0,4.0,163.3,790000.0,4837.0
5951,appartement,Lyon,7,3.0,0.0,69.0,482000.0,6985.0
5952,appartement,Lyon,4,2.0,0.0,46.8,418000.0,8931.0
5953,appartement,Lyon,5,3.0,2.0,90.0,369000.0,4100.0
5954,appartement,Lyon,9,5.0,4.0,110.0,746500.0,6786.0
5955,appartement,Lyon,7,1.0,0.0,20.46,126000.0,6158.0
5956,appartement,Lyon,8,2.0,0.0,48.04,302000.0,6286.0
5957,appartement,Lyon,3,3.0,0.0,70.23,525000.0,7475.0
5958,appartement,Lyon,5,2.0,1.0,53.0,338000.0,6377.0
5960,appartement,Lyon,3,1.0,1.0,17.42,63000.0,3616.0
5961,appartement,Lyon,8,3.0,0.0,65.93,303900.0,4609.0
5962,appartement,Lyon,3,5.0,0.0,143.96,1096000.0,7613.0
5963,appartement,Lyon,3,4.0,0.0,96.19,750000.0,7797.0
5964,appartement,Lyon,3,1.0,1.0,17.03,65000.0,3816.0
5965,appartement,Lyon,8,2.0,0.0,41.0,220588.0,5380.0
5966,appartement,Lyon,3,5.0,0.0,122.07,989000.0,8101.0
5967,appartement,Lyon,4,4.0,3.0,114.24,840000.0,7352.0
5968,appartement,Lyon,3,4.0,3.0,91.0,362000.0,3978.0
5969,appartement,Lyon,1,2.0,1.0,61.0,319000.0,5229.0
5970,appartement,Lyon,8,5.0,4.0,105.0,669000.0,6371.0
5971,appartement,Lyon,9,3.0,2.0,68.76,254000.0,3694.0
5972,appartement,Lyon,7,3.0,2.0,73.0,299000.0,4095.0
5973,appartement,Lyon,5,4.0,2.0,83.11,278000.0,3344.0
5974,appartement,Lyon,3,5.0,4.0,105.0,530000.0,5047.0
5975,appartement,Lyon,8,4.0,0.0,83.62,515000.0,6158.0
5976,appartement,Lyon,3,2.0,0.0,44.21,325000.0,7351.0
5977,appartement,Lyon,8,4.0,3.0,74.0,467000.0,6310.0
5978,appartement,Lyon,2,6.0,4.0,216.0,2850000.0,13194.0
5979,appartement,Lyon,2,2.0,1.0,57.0,319000.0,5596.0
5980,appartement,Lyon,8,4.0,0.0,83.62,510000.0,6099.0
5981,appartement,Lyon,3,3.0,0.0,68.36,467000.0,6831.0
5982,appartement,Lyon,6,7.0,5.0,194.35,990000.0,5093.0
5983,appartement,Lyon,6,4.0,3.0,79.0,398000.0,5037.0
5984,appartement,Lyon,3,6.0,4.0,120.65,525000.0,4351.0
5985,appartement,Lyon,8,4.0,0.0,83.62,500000.0,5979.0
5986,appartement,Lyon,3,4.0,0.0,87.57,599000.0,6840.0
5987,appartement,Lyon,5,3.0,2.0,75.0,367000.0,4893.0
5989,appartement,Lyon,8,5.0,0.0,92.52,760000.0,8214.0
5990,appartement,Lyon,3,3.0,0.0,68.36,490000.0,7167.0
5991,appartement,Lyon,8,2.0,0.0,42.16,275000.0,6522.0
5992,appartement,Lyon,7,2.0,1.0,53.0,263000.0,4962.0
5993,appartement,Lyon,9,2.0,1.0,39.0,180000.0,4615.0
5994,appartement,Lyon,8,3.0,0.0,62.42,380000.0,6087.0
5995,appartement,Lyon,3,4.0,0.0,87.57,594000.0,6783.0
5996,appartement,Lyon,1,5.0,3.0,100.0,370000.0,3700.0
5997,appartement,Lyon,8,2.0,1.0,35.5,144000.0,4056.0
5998,appartement,Lyon,6,8.0,4.0,171.1,995000.0,5815.0
5999,appartement,Lyon,7,1.0,0.0,20.14,126000.0,6256.0
6000,appartement,Lyon,5,3.0,2.0,81.79,460000.0,5624.0
6001,appartement,Lyon,1,2.0,1.0,78.6,349000.0,4440.0
6003,appartement,Lyon,4,3.0,2.0,88.0,449000.0,5102.0
6004,appartement,Lyon,8,1.0,0.0,20.0,83000.0,4150.0
6005,appartement,Lyon,7,4.0,0.0,78.86,480000.0,6086.0
6006,appartement,Lyon,3,3.0,0.0,70.0,563000.0,8042.0
6007,appartement,Lyon,3,5.0,4.0,147.5,828000.0,5613.0
6008,appartement,Lyon,9,3.0,2.0,78.0,289500.0,3711.0
6009,appartement,Lyon,8,2.0,1.0,47.08,170000.0,3610.0
6010,appartement,Lyon,7,2.0,0.0,51.6,290000.0,5620.0
6011,appartement,Lyon,3,3.0,0.0,71.0,563000.0,7929.0
6012,appartement,Lyon,2,2.0,1.0,42.0,260000.0,6190.0
6013,appartement,Lyon,3,4.0,3.0,78.85,400000.0,5072.0
6014,appartement,Lyon,2,3.0,2.0,130.69,800000.0,6121.0
6015,appartement,Lyon,7,4.0,0.0,77.59,460000.0,5928.0
6016,appartement,Lyon,3,3.0,0.0,70.0,622000.0,8885.0
6020,appartement,Lyon,7,4.0,0.0,85.23,540000.0,6335.0
6021,appartement,Lyon,3,3.0,0.0,55.0,482000.0,8763.0
6022,appartement,Lyon,7,5.0,0.0,133.31,830000.0,6226.0
6023,appartement,Lyon,5,3.0,2.0,91.0,385000.0,4230.0
6024,appartement,Lyon,5,3.0,2.0,53.0,208500.0,3933.0
6025,appartement,Lyon,8,4.0,0.0,82.99,480000.0,5783.0
6026,appartement,Lyon,3,5.0,0.0,110.0,1256000.0,11418.0
6027,appartement,Lyon,1,2.0,1.0,23.0,185000.0,8043.0
6029,appartement,Lyon,6,3.0,2.0,88.0,695000.0,7897.0
6030,appartement,Lyon,7,1.0,0.0,20.46,126000.0,6158.0
6031,appartement,Lyon,5,3.0,2.0,62.95,335000.0,5321.0
6032,appartement,Lyon,7,4.0,3.0,118.5,540000.0,4556.0
6033,appartement,Lyon,6,2.0,1.0,75.25,385000.0,5116.0
6034,appartement,Lyon,6,4.0,3.0,180.0,1245000.0,6916.0
6035,appartement,Lyon,6,5.0,3.0,117.65,795000.0,6757.0
6036,appartement,Lyon,7,2.0,0.0,44.83,363000.0,8097.0
6037,appartement,Lyon,3,4.0,0.0,82.0,753000.0,9182.0
6039,appartement,Lyon,6,3.0,2.0,76.0,572000.0,7526.0
6040,appartement,Lyon,6,5.0,3.0,112.55,819000.0,7276.0
6041,appartement,Lyon,7,3.0,0.0,70.11,535000.0,7630.0
6042,appartement,Lyon,3,4.0,0.0,81.0,738000.0,9111.0
6043,appartement,Lyon,6,3.0,2.0,67.0,500000.0,7462.0
6044,appartement,Lyon,1,4.0,3.0,79.03,660000.0,8351.0
6045,appartement,Lyon,8,4.0,3.0,84.0,457000.0,5440.0
6046,appartement,Lyon,7,3.0,0.0,68.13,504000.0,7397.0
6047,appartement,Lyon,3,3.0,0.0,67.0,512000.0,7641.0
6048,appartement,Lyon,4,4.0,3.0,83.0,399000.0,4807.0
6049,appartement,Lyon,7,2.0,1.0,58.0,265000.0,4568.0
6050,appartement,Lyon,2,5.0,2.0,80.0,473000.0,5912.0
6051,appartement,Lyon,7,4.0,0.0,85.63,680000.0,7941.0
6052,appartement,Lyon,6,5.0,0.0,108.0,1150000.0,10648.0
6053,appartement,Lyon,7,3.0,0.0,66.14,488000.0,7378.0
6054,appartement,Lyon,7,3.0,2.0,90.0,360000.0,4000.0
6055,appartement,Lyon,3,1.0,1.0,18.34,199000.0,10850.0
6056,appartement,Lyon,7,4.0,0.0,83.85,623000.0,7429.0
6057,appartement,Lyon,8,3.0,0.0,64.0,389000.0,6078.0
6058,appartement,Lyon,5,2.0,1.0,59.0,245000.0,4152.0
6059,appartement,Lyon,5,3.0,2.0,54.0,355000.0,6574.0
6060,appartement,Lyon,3,5.0,4.0,122.0,598000.0,4901.0
6062,appartement,Lyon,6,5.0,3.0,151.35,1095000.0,7234.0
6063,appartement,Lyon,8,6.0,4.0,128.0,697000.0,5445.0
6064,appartement,Lyon,6,4.0,3.0,113.0,750000.0,6637.0
6066,appartement,Lyon,3,4.0,0.0,84.0,549000.0,6535.0
6067,appartement,Lyon,3,5.0,0.0,122.0,1206000.0,9885.0
6068,appartement,Lyon,7,3.0,2.0,70.0,384000.0,5485.0
6069,appartement,Lyon,7,4.0,3.0,81.0,525000.0,6481.0
6070,appartement,Lyon,8,4.0,0.0,85.68,477000.0,5567.0
6071,appartement,Lyon,3,4.0,0.0,82.0,753000.0,9182.0
6073,appartement,Lyon,7,2.0,1.0,43.0,229000.0,5325.0
6075,appartement,Lyon,2,3.0,0.0,70.07,439600.0,6273.0
6076,appartement,Lyon,3,4.0,0.0,81.0,738000.0,9111.0
6077,appartement,Lyon,1,2.0,1.0,38.0,299000.0,7868.0
6078,appartement,Lyon,8,4.0,0.0,79.0,397300.0,5029.0
6080,appartement,Lyon,2,5.0,0.0,106.0,604000.0,5698.0
6081,appartement,Lyon,3,4.0,0.0,82.0,803000.0,9792.0
6082,appartement,Lyon,2,2.0,0.0,45.68,283500.0,6206.0
6083,appartement,Lyon,2,2.0,1.0,34.0,179000.0,5264.0
6084,appartement,Lyon,8,4.0,3.0,78.0,219000.0,2807.0
6085,appartement,Lyon,2,2.0,0.0,45.68,288600.0,6317.0
6086,appartement,Lyon,3,2.0,0.0,50.0,383000.0,7660.0
6087,appartement,Lyon,3,4.0,3.0,78.63,625000.0,7948.0
6089,appartement,Lyon,9,4.0,3.0,103.0,305000.0,2961.0
6090,appartement,Lyon,8,5.0,4.0,95.0,649000.0,6831.0
6091,appartement,Lyon,1,4.0,3.0,102.0,638500.0,6259.0
6092,appartement,Lyon,7,1.0,0.0,45.0,179000.0,3977.0
6093,appartement,Lyon,3,4.0,0.0,93.0,823000.0,8849.0
6095,appartement,Lyon,7,5.0,4.0,81.0,524000.0,6469.0
6096,appartement,Lyon,7,4.0,3.0,110.0,891000.0,8100.0
6097,appartement,Lyon,8,2.0,0.0,45.0,322000.0,7155.0
6098,appartement,Lyon,7,4.0,3.0,85.0,559000.0,6576.0
6099,appartement,Lyon,5,3.0,2.0,67.19,260000.0,3869.0
6101,appartement,Lyon,3,4.0,0.0,96.0,847000.0,8822.0
6102,appartement,Lyon,8,3.0,2.0,85.77,398000.0,4640.0
6103,appartement,Lyon,6,3.0,2.0,73.08,545000.0,7457.0
6104,appartement,Lyon,6,7.0,5.0,201.6,1330000.0,6597.0
6105,appartement,Lyon,3,3.0,0.0,66.0,502000.0,7606.0
6106,appartement,Lyon,3,2.0,1.0,36.0,178000.0,4944.0
6107,appartement,Lyon,5,3.0,0.0,87.0,469000.0,5390.0
6108,appartement,Lyon,3,3.0,0.0,69.0,518000.0,7507.0
6109,appartement,Lyon,6,4.0,3.0,65.53,410000.0,6256.0
6110,appartement,Lyon,6,6.0,5.0,203.08,1095000.0,5391.0
6111,appartement,Lyon,9,3.0,2.0,64.0,307400.0,4803.0
6112,appartement,Lyon,5,4.0,3.0,101.0,450000.0,4455.0
6113,appartement,Lyon,3,2.0,1.0,63.0,445000.0,7063.0
6114,appartement,Lyon,2,2.0,1.0,90.19,455000.0,5044.0
6115,appartement,Lyon,8,3.0,2.0,82.33,285000.0,3461.0
6116,appartement,Lyon,1,3.0,2.0,72.0,399000.0,5541.0
6117,appartement,Lyon,5,0.0,2.0,44.0,279990.0,6363.0
6118,appartement,Lyon,2,3.0,0.0,68.0,436000.0,6411.0
6119,appartement,Lyon,3,3.0,0.0,69.0,518000.0,7507.0
6120,appartement,Lyon,2,3.0,2.0,69.0,571400.0,8281.0
6121,appartement,Lyon,3,7.0,5.0,129.0,553850.0,4293.0
6122,appartement,Lyon,2,5.0,3.0,124.0,680000.0,5483.0
6123,appartement,Lyon,2,3.0,0.0,70.0,508109.0,7258.0
6124,appartement,Lyon,3,2.0,0.0,50.0,386000.0,7720.0
6125,appartement,Lyon,2,3.0,2.0,84.51,525000.0,6212.0
6126,appartement,Lyon,6,5.0,4.0,120.0,890000.0,7416.0
6127,appartement,Lyon,3,2.0,1.0,43.0,290000.0,6744.0
6128,appartement,Lyon,7,2.0,0.0,51.7,297000.0,5744.0
6129,appartement,Lyon,3,5.0,0.0,122.0,1206000.0,9885.0
6131,appartement,Lyon,8,2.0,1.0,52.0,129000.0,2480.0
6132,appartement,Lyon,6,4.0,3.0,122.0,599000.0,4909.0
6133,appartement,Lyon,7,2.0,0.0,50.2,354000.0,7051.0
6134,appartement,Lyon,3,4.0,0.0,89.0,873000.0,9808.0
6135,appartement,Lyon,7,4.0,0.0,85.4,579000.0,6779.0
6138,appartement,Lyon,7,5.0,0.0,81.3,534000.0,6568.0
6139,appartement,Lyon,8,3.0,0.0,63.0,382000.0,6063.0
6140,appartement,Lyon,6,5.0,3.0,137.89,1150000.0,8339.0
6141,appartement,Lyon,8,4.0,3.0,96.14,414000.0,4306.0
6142,appartement,Lyon,8,3.0,2.0,73.0,189900.0,2601.0
6143,appartement,Lyon,7,3.0,2.0,80.0,335000.0,4187.0
6144,appartement,Lyon,7,3.0,2.0,74.0,280000.0,3783.0
6146,appartement,Lyon,5,2.0,1.0,73.0,295000.0,4041.0
6147,appartement,Lyon,3,4.0,3.0,113.0,649000.0,5743.0
6148,appartement,Lyon,7,3.0,0.0,65.8,364000.0,5531.0
6149,appartement,Lyon,6,4.0,0.0,86.0,640000.0,7441.0
6152,appartement,Lyon,8,4.0,3.0,90.0,409000.0,4544.0
6153,appartement,Lyon,7,4.0,0.0,95.1,604000.0,6351.0
6154,appartement,Lyon,8,3.0,0.0,63.0,382000.0,6063.0
6155,appartement,Lyon,2,4.0,3.0,170.0,1240000.0,7294.0
6156,appartement,Lyon,7,3.0,2.0,65.68,299000.0,4552.0
6157,appartement,Lyon,6,1.0,0.0,27.0,168000.0,6222.0
6158,appartement,Lyon,7,3.0,0.0,64.7,404000.0,6244.0
6159,appartement,Lyon,3,5.0,0.0,98.0,735000.0,7500.0
6160,appartement,Lyon,2,5.0,3.0,103.0,505000.0,4902.0
6161,appartement,Lyon,8,4.0,3.0,90.0,409000.0,4544.0
6163,appartement,Lyon,7,4.0,0.0,83.2,614000.0,7379.0
6164,appartement,Lyon,6,4.0,0.0,86.0,655000.0,7616.0
6165,appartement,Lyon,8,5.0,0.0,88.45,542000.0,6127.0
6166,appartement,Lyon,6,3.0,1.0,76.0,470000.0,6184.0
6167,appartement,Lyon,6,1.0,1.0,14.0,119900.0,8564.0
6168,appartement,Lyon,8,3.0,0.0,61.9,318300.0,5142.0
6169,appartement,Lyon,6,3.0,0.0,65.0,480000.0,7384.0
6170,appartement,Lyon,6,3.0,2.0,82.0,470000.0,5731.0
6171,appartement,Lyon,6,3.0,2.0,77.0,359000.0,4662.0
6173,appartement,Lyon,7,5.0,4.0,133.31,881000.0,6608.0
6175,appartement,Lyon,6,4.0,3.0,96.0,779000.0,8114.0
6176,appartement,Lyon,7,3.0,2.0,65.0,424000.0,6523.0
6177,appartement,Lyon,7,2.0,1.0,50.0,349000.0,6980.0
6178,appartement,Lyon,3,3.0,0.0,69.0,518000.0,7507.0
6179,appartement,Lyon,8,2.0,0.0,45.0,275000.0,6111.0
6180,appartement,Lyon,9,2.0,1.0,40.0,283000.0,7075.0
6181,appartement,Lyon,5,4.0,0.0,88.0,599000.0,6806.0
6182,appartement,Lyon,3,4.0,0.0,85.0,783000.0,9211.0
6183,appartement,Lyon,8,3.0,2.0,42.0,225000.0,5357.0
6184,appartement,Lyon,1,6.0,4.0,160.0,1049000.0,6556.0
6185,appartement,Lyon,8,3.0,2.0,69.0,285000.0,4130.0
6186,appartement,Lyon,5,3.0,0.0,67.0,445000.0,6641.0
6187,appartement,Lyon,3,3.0,0.0,67.0,493000.0,7358.0
6188,appartement,Lyon,3,1.0,0.0,18.0,80000.0,4444.0
6190,appartement,Lyon,4,6.0,5.0,164.0,949900.0,5792.0
6191,appartement,Lyon,3,4.0,0.0,82.0,753000.0,9182.0
6192,appartement,Lyon,8,3.0,0.0,62.0,392000.0,6322.0
6193,appartement,Lyon,3,4.0,0.0,81.0,738000.0,9111.0
6195,appartement,Lyon,6,5.0,3.0,139.03,875000.0,6293.0
6196,appartement,Lyon,3,4.0,0.0,82.0,803000.0,9792.0
6197,appartement,Lyon,6,4.0,0.0,86.0,710000.0,8255.0
6198,appartement,Lyon,6,3.0,2.0,91.0,440000.0,4835.0
6199,appartement,Lyon,1,3.0,1.0,62.0,272000.0,4387.0
6200,appartement,Lyon,8,1.0,0.0,17.0,85000.0,5000.0
6201,appartement,Lyon,8,5.0,4.0,104.73,663000.0,6330.0
6202,appartement,Lyon,3,3.0,2.0,62.43,416000.0,6663.0
6203,appartement,Lyon,8,5.0,4.0,88.45,542000.0,6127.0
6204,appartement,Lyon,8,4.0,3.0,76.45,445000.0,5820.0
6205,appartement,Lyon,8,3.0,2.0,60.97,351000.0,5756.0
6206,appartement,Lyon,6,3.0,0.0,65.0,555000.0,8538.0
6208,appartement,Lyon,8,4.0,3.0,81.0,285000.0,3518.0
6209,appartement,Lyon,3,4.0,3.0,122.0,873000.0,7155.0
6210,appartement,Lyon,3,3.0,0.0,67.0,488000.0,7283.0
6211,appartement,Lyon,8,4.0,0.0,85.0,477000.0,5611.0
6212,appartement,Lyon,6,7.0,5.0,194.35,990000.0,5093.0
6215,appartement,Lyon,3,5.0,0.0,122.0,1206000.0,9885.0
